Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people (cases)
Indonesia,IDN,"Jun 19, 2020",4.866
Indonesia,IDN,"Jun 20, 2020",3.806
Indonesia,IDN,"Jun 21, 2020",4.482
Indonesia,IDN,"Jun 22, 2020",3.151
Indonesia,IDN,"Jun 23, 2020",3.488
Indonesia,IDN,"Jun 24, 2020",3.842
Indonesia,IDN,"Jun 25, 2020",4.069
Indonesia,IDN,"Jun 26, 2020",4.307
Indonesia,IDN,"Jun 27, 2020",4.533
Indonesia,IDN,"Jun 28, 2020",5.064
Indonesia,IDN,"Jun 29, 2020",4.38
Indonesia,IDN,"Jun 30, 2020",3.956
Indonesia,IDN,"Jul 1, 2020",4.727
Indonesia,IDN,"Jul 2, 2020",5.064
Indonesia,IDN,"Jul 3, 2020",5.937
Indonesia,IDN,"Jul 4, 2020",4.756
Indonesia,IDN,"Jul 5, 2020",5.29
Indonesia,IDN,"Jul 6, 2020",5.875
Indonesia,IDN,"Jul 7, 2020",4.42
Indonesia,IDN,"Jul 8, 2020",4.636
Indonesia,IDN,"Jul 9, 2020",6.775
Indonesia,IDN,"Jul 10, 2020",9.714
Indonesia,IDN,"Jul 11, 2020",5.89
Indonesia,IDN,"Jul 12, 2020",6.109
Indonesia,IDN,"Jul 13, 2020",6.146
Indonesia,IDN,"Jul 14, 2020",4.687
Indonesia,IDN,"Jul 15, 2020",5.817
Indonesia,IDN,"Jul 16, 2020",5.564
Indonesia,IDN,"Jul 17, 2020",5.755
Indonesia,IDN,"Jul 18, 2020",5.345
Indonesia,IDN,"Jul 19, 2020",6.405
Indonesia,IDN,"Jul 20, 2020",5.992
Indonesia,IDN,"Jul 21, 2020",6.19
Indonesia,IDN,"Jul 22, 2020",6.051
Indonesia,IDN,"Jul 23, 2020",6.881
Indonesia,IDN,"Jul 24, 2020",6.968
Indonesia,IDN,"Jul 25, 2020",6.438
Indonesia,IDN,"Jul 26, 2020",6.829
Iran,IRN,"Dec 31, 2019",0
Iran,IRN,"Jan 1, 2020",0
Iran,IRN,"Jan 2, 2020",0
Iran,IRN,"Jan 3, 2020",0
Iran,IRN,"Jan 4, 2020",0
Iran,IRN,"Jan 5, 2020",0
Iran,IRN,"Jan 6, 2020",0
Iran,IRN,"Jan 7, 2020",0
Iran,IRN,"Jan 8, 2020",0
Iran,IRN,"Jan 9, 2020",0
Iran,IRN,"Jan 10, 2020",0
Iran,IRN,"Jan 11, 2020",0
Iran,IRN,"Jan 12, 2020",0
Iran,IRN,"Jan 13, 2020",0
Iran,IRN,"Jan 14, 2020",0
Iran,IRN,"Jan 15, 2020",0
Iran,IRN,"Jan 16, 2020",0
Iran,IRN,"Jan 17, 2020",0
Iran,IRN,"Jan 18, 2020",0
Iran,IRN,"Jan 19, 2020",0
Iran,IRN,"Jan 20, 2020",0
Iran,IRN,"Jan 21, 2020",0
Iran,IRN,"Jan 22, 2020",0
Iran,IRN,"Jan 23, 2020",0
Iran,IRN,"Jan 24, 2020",0
Iran,IRN,"Jan 25, 2020",0
Iran,IRN,"Jan 26, 2020",0
Iran,IRN,"Jan 27, 2020",0
Iran,IRN,"Jan 28, 2020",0
Iran,IRN,"Jan 29, 2020",0
Iran,IRN,"Jan 30, 2020",0
Iran,IRN,"Jan 31, 2020",0
Iran,IRN,"Feb 1, 2020",0
Iran,IRN,"Feb 2, 2020",0
Iran,IRN,"Feb 3, 2020",0
Iran,IRN,"Feb 4, 2020",0
Iran,IRN,"Feb 5, 2020",0
Iran,IRN,"Feb 6, 2020",0
Iran,IRN,"Feb 7, 2020",0
Iran,IRN,"Feb 8, 2020",0
Iran,IRN,"Feb 9, 2020",0
Iran,IRN,"Feb 10, 2020",0
Iran,IRN,"Feb 11, 2020",0
Iran,IRN,"Feb 12, 2020",0
Iran,IRN,"Feb 13, 2020",0
Iran,IRN,"Feb 14, 2020",0
Iran,IRN,"Feb 15, 2020",0
Iran,IRN,"Feb 16, 2020",0
Iran,IRN,"Feb 17, 2020",0
Iran,IRN,"Feb 18, 2020",0
Iran,IRN,"Feb 19, 2020",0
Iran,IRN,"Feb 20, 2020",0.024
Iran,IRN,"Feb 21, 2020",0.036
Iran,IRN,"Feb 22, 2020",0.155
Iran,IRN,"Feb 23, 2020",0.119
Iran,IRN,"Feb 24, 2020",0.179
Iran,IRN,"Feb 25, 2020",0.214
Iran,IRN,"Feb 26, 2020",0.405
Iran,IRN,"Feb 27, 2020",0.524
Iran,IRN,"Feb 28, 2020",1.262
Iran,IRN,"Feb 29, 2020",1.703
Iran,IRN,"Mar 1, 2020",2.441
Iran,IRN,"Mar 2, 2020",4.584
Iran,IRN,"Mar 3, 2020",6.227
Iran,IRN,"Mar 4, 2020",9.941
Iran,IRN,"Mar 5, 2020",6.977
Iran,IRN,"Mar 6, 2020",7.036
Iran,IRN,"Mar 7, 2020",14.692
Iran,IRN,"Mar 8, 2020",12.811
Iran,IRN,"Mar 9, 2020",8.846
Iran,IRN,"Mar 10, 2020",7.084
Iran,IRN,"Mar 11, 2020",10.489
Iran,IRN,"Mar 12, 2020",11.406
Iran,IRN,"Mar 13, 2020",12.799
Iran,IRN,"Mar 14, 2020",15.347
Iran,IRN,"Mar 15, 2020",16.251
Iran,IRN,"Mar 16, 2020",14.394
Iran,IRN,"Mar 17, 2020",12.537
Iran,IRN,"Mar 18, 2020",14.025
Iran,IRN,"Mar 19, 2020",14.192
Iran,IRN,"Mar 20, 2020",12.453
Iran,IRN,"Mar 21, 2020",14.727
Iran,IRN,"Mar 22, 2020",11.501
Iran,IRN,"Mar 23, 2020",12.239
Iran,IRN,"Mar 24, 2020",16.799
Iran,IRN,"Mar 25, 2020",20.978
Iran,IRN,"Mar 26, 2020",26.264
Iran,IRN,"Mar 27, 2020",28.443
Iran,IRN,"Mar 28, 2020",34.836
Iran,IRN,"Mar 29, 2020",36.622
Iran,IRN,"Mar 30, 2020",34.539
Iran,IRN,"Mar 31, 2020",37.932
Iran,IRN,"Apr 1, 2020",37.039
Iran,IRN,"Apr 2, 2020",35.563
Iran,IRN,"Apr 3, 2020",34.229
Iran,IRN,"Apr 4, 2020",0
Iran,IRN,"Apr 5, 2020",62.803
Iran,IRN,"Apr 6, 2020",29.562
Iran,IRN,"Apr 7, 2020",27.074
Iran,IRN,"Apr 8, 2020",24.871
Iran,IRN,"Apr 9, 2020",23.776
Iran,IRN,"Apr 10, 2020",19.454
Iran,IRN,"Apr 11, 2020",23.478
Iran,IRN,"Apr 12, 2020",21.871
Iran,IRN,"Apr 13, 2020",19.728
Iran,IRN,"Apr 14, 2020",19.252
Iran,IRN,"Apr 15, 2020",18.74
Iran,IRN,"Apr 16, 2020",18.002
Iran,IRN,"Apr 17, 2020",19.121
Iran,IRN,"Apr 18, 2020",17.847
Iran,IRN,"Apr 19, 2020",16.359
Iran,IRN,"Apr 20, 2020",15.989
Iran,IRN,"Apr 21, 2020",15.406
Iran,IRN,"Apr 22, 2020",15.442
Iran,IRN,"Apr 23, 2020",14.215
Iran,IRN,"Apr 24, 2020",12.263
Iran,IRN,"Apr 25, 2020",13.906
Iran,IRN,"Apr 26, 2020",13.501
Iran,IRN,"Apr 27, 2020",13.727
Iran,IRN,"Apr 28, 2020",11.799
Iran,IRN,"Apr 29, 2020",13.239
Iran,IRN,"Apr 30, 2020",12.775
Iran,IRN,"May 1, 2020",11.703
Iran,IRN,"May 2, 2020",11.977
Iran,IRN,"May 3, 2020",9.548
Iran,IRN,"May 4, 2020",11.62
Iran,IRN,"May 5, 2020",14.561
Iran,IRN,"May 6, 2020",15.751
Iran,IRN,"May 7, 2020",20.002
Iran,IRN,"May 8, 2020",17.68
Iran,IRN,"May 9, 2020",18.525
Iran,IRN,"May 10, 2020",18.204
Iran,IRN,"May 11, 2020",16.466
Iran,IRN,"May 12, 2020",20.037
Iran,IRN,"May 13, 2020",17.632
Iran,IRN,"May 14, 2020",23.311
Iran,IRN,"May 15, 2020",21.526
Iran,IRN,"May 16, 2020",25.026
Iran,IRN,"May 17, 2020",20.918
Iran,IRN,"May 18, 2020",21.502
Iran,IRN,"May 19, 2020",27.312
Iran,IRN,"May 20, 2020",25.133
Iran,IRN,"May 21, 2020",27.931
Iran,IRN,"May 22, 2020",28.479
Iran,IRN,"May 23, 2020",27.514
Iran,IRN,"May 24, 2020",22.252
Iran,IRN,"May 25, 2020",25.955
Iran,IRN,"May 26, 2020",24.085
Iran,IRN,"May 27, 2020",21.276
Iran,IRN,"May 28, 2020",24.764
Iran,IRN,"May 29, 2020",26.883
Iran,IRN,"May 30, 2020",33.562
Iran,IRN,"May 31, 2020",27.169
Iran,IRN,"Jun 1, 2020",29.955
Iran,IRN,"Jun 2, 2020",35.467
Iran,IRN,"Jun 3, 2020",37.11
Iran,IRN,"Jun 4, 2020",37.313
Iran,IRN,"Jun 5, 2020",42.551
Iran,IRN,"Jun 6, 2020",34.36
Iran,IRN,"Jun 7, 2020",27.014
Iran,IRN,"Jun 8, 2020",28.145
Iran,IRN,"Jun 9, 2020",24.323
Iran,IRN,"Jun 10, 2020",24.943
Iran,IRN,"Jun 11, 2020",23.942
Iran,IRN,"Jun 12, 2020",26.645
Iran,IRN,"Jun 13, 2020",28.205
Iran,IRN,"Jun 14, 2020",28.693
Iran,IRN,"Jun 15, 2020",29.431
Iran,IRN,"Jun 16, 2020",29.157
Iran,IRN,"Jun 17, 2020",30.514
Iran,IRN,"Jun 18, 2020",31.098
Iran,IRN,"Jun 19, 2020",30.907
Iran,IRN,"Jun 20, 2020",31.134
Iran,IRN,"Jun 21, 2020",27.645
Iran,IRN,"Jun 22, 2020",28.193
Iran,IRN,"Jun 23, 2020",30.634
Iran,IRN,"Jun 24, 2020",29.11
Iran,IRN,"Jun 25, 2020",30.133
Iran,IRN,"Jun 26, 2020",30.895
Iran,IRN,"Jun 27, 2020",31.288
Iran,IRN,"Jun 28, 2020",29.241
Iran,IRN,"Jun 29, 2020",29.633
Iran,IRN,"Jun 30, 2020",30.193
Iran,IRN,"Jul 1, 2020",29.252
Iran,IRN,"Jul 2, 2020",30.348
Iran,IRN,"Jul 3, 2020",31.574
Iran,IRN,"Jul 4, 2020",30.55
Iran,IRN,"Jul 5, 2020",29.157
Iran,IRN,"Jul 6, 2020",30.479
Iran,IRN,"Jul 7, 2020",31.11
Iran,IRN,"Jul 8, 2020",31.395
Iran,IRN,"Jul 9, 2020",32.038
Iran,IRN,"Jul 10, 2020",24.752
Iran,IRN,"Jul 11, 2020",26.931
Iran,IRN,"Jul 12, 2020",28.538
Iran,IRN,"Jul 13, 2020",26.026
Iran,IRN,"Jul 14, 2020",27.967
Iran,IRN,"Jul 15, 2020",30.014
Iran,IRN,"Jul 16, 2020",28.431
Iran,IRN,"Jul 17, 2020",29.764
Iran,IRN,"Jul 18, 2020",28.324
Iran,IRN,"Jul 19, 2020",25.788
Iran,IRN,"Jul 20, 2020",25.978
Iran,IRN,"Jul 21, 2020",28.741
Iran,IRN,"Jul 22, 2020",31.253
Iran,IRN,"Jul 23, 2020",30.788
Iran,IRN,"Jul 24, 2020",31.205
Iran,IRN,"Jul 25, 2020",0
Iran,IRN,"Jul 26, 2020",0
Iraq,IRQ,"Dec 31, 2019",0
Iraq,IRQ,"Jan 1, 2020",0
Iraq,IRQ,"Jan 2, 2020",0
Iraq,IRQ,"Jan 3, 2020",0
Iraq,IRQ,"Jan 4, 2020",0
Iraq,IRQ,"Jan 5, 2020",0
Iraq,IRQ,"Jan 6, 2020",0
Iraq,IRQ,"Jan 7, 2020",0
Iraq,IRQ,"Jan 8, 2020",0
Iraq,IRQ,"Jan 9, 2020",0
Iraq,IRQ,"Jan 10, 2020",0
Iraq,IRQ,"Jan 11, 2020",0
Iraq,IRQ,"Jan 12, 2020",0
Iraq,IRQ,"Jan 13, 2020",0
Iraq,IRQ,"Jan 14, 2020",0
Iraq,IRQ,"Jan 15, 2020",0
Iraq,IRQ,"Jan 16, 2020",0
Iraq,IRQ,"Jan 17, 2020",0
Iraq,IRQ,"Jan 18, 2020",0
Iraq,IRQ,"Jan 19, 2020",0
Iraq,IRQ,"Jan 20, 2020",0
Iraq,IRQ,"Jan 21, 2020",0
Iraq,IRQ,"Jan 22, 2020",0
Iraq,IRQ,"Jan 23, 2020",0
Iraq,IRQ,"Jan 24, 2020",0
Iraq,IRQ,"Jan 25, 2020",0
Iraq,IRQ,"Jan 26, 2020",0
Iraq,IRQ,"Jan 27, 2020",0
Iraq,IRQ,"Jan 28, 2020",0
Iraq,IRQ,"Jan 29, 2020",0
Iraq,IRQ,"Jan 30, 2020",0
Iraq,IRQ,"Jan 31, 2020",0
Iraq,IRQ,"Feb 1, 2020",0
Iraq,IRQ,"Feb 2, 2020",0
Iraq,IRQ,"Feb 3, 2020",0
Iraq,IRQ,"Feb 4, 2020",0
Iraq,IRQ,"Feb 5, 2020",0
Iraq,IRQ,"Feb 6, 2020",0
Iraq,IRQ,"Feb 7, 2020",0
Iraq,IRQ,"Feb 8, 2020",0
Iraq,IRQ,"Feb 9, 2020",0
Iraq,IRQ,"Feb 10, 2020",0
Iraq,IRQ,"Feb 11, 2020",0
Iraq,IRQ,"Feb 12, 2020",0
Iraq,IRQ,"Feb 13, 2020",0
Iraq,IRQ,"Feb 14, 2020",0
Iraq,IRQ,"Feb 15, 2020",0
Iraq,IRQ,"Feb 16, 2020",0
Iraq,IRQ,"Feb 17, 2020",0
Iraq,IRQ,"Feb 18, 2020",0
Iraq,IRQ,"Feb 19, 2020",0
Iraq,IRQ,"Feb 20, 2020",0
Iraq,IRQ,"Feb 21, 2020",0
Iraq,IRQ,"Feb 22, 2020",0
Iraq,IRQ,"Feb 23, 2020",0
Iraq,IRQ,"Feb 24, 2020",0
Iraq,IRQ,"Feb 25, 2020",0.025
Iraq,IRQ,"Feb 26, 2020",0.099
Iraq,IRQ,"Feb 27, 2020",0
Iraq,IRQ,"Feb 28, 2020",0.025
Iraq,IRQ,"Feb 29, 2020",0.025
Iraq,IRQ,"Mar 1, 2020",0.149
Iraq,IRQ,"Mar 2, 2020",0.149
Iraq,IRQ,"Mar 3, 2020",0.05
Iraq,IRQ,"Mar 4, 2020",0.124
Iraq,IRQ,"Mar 5, 2020",0.124
Iraq,IRQ,"Mar 6, 2020",0.174
Iraq,IRQ,"Mar 8, 2020",0.398
Iraq,IRQ,"Mar 9, 2020",0.174
Iraq,IRQ,"Mar 11, 2020",0
Iraq,IRQ,"Mar 12, 2020",0.224
Iraq,IRQ,"Mar 13, 2020",0.099
Iraq,IRQ,"Mar 14, 2020",0.273
Iraq,IRQ,"Mar 15, 2020",0
Iraq,IRQ,"Mar 16, 2020",0.97
Iraq,IRQ,"Mar 17, 2020",0
Iraq,IRQ,"Mar 18, 2020",0.746
Iraq,IRQ,"Mar 19, 2020",0.249
Iraq,IRQ,"Mar 20, 2020",0.323
Iraq,IRQ,"Mar 21, 2020",0.398
Iraq,IRQ,"Mar 22, 2020",0.522
Iraq,IRQ,"Mar 23, 2020",0.472
Iraq,IRQ,"Mar 24, 2020",0.82
Iraq,IRQ,"Mar 25, 2020",1.243
Iraq,IRQ,"Mar 26, 2020",0.746
Iraq,IRQ,"Mar 27, 2020",0.895
Iraq,IRQ,"Mar 28, 2020",1.889
Iraq,IRQ,"Mar 29, 2020",1.193
Iraq,IRQ,"Mar 30, 2020",1.019
Iraq,IRQ,"Mar 31, 2020",2.064
Iraq,IRQ,"Apr 1, 2020",1.591
Iraq,IRQ,"Apr 2, 2020",0
Iraq,IRQ,"Apr 3, 2020",1.939
Iraq,IRQ,"Apr 4, 2020",0
Iraq,IRQ,"Apr 5, 2020",2.635
Iraq,IRQ,"Apr 6, 2020",2.064
Iraq,IRQ,"Apr 7, 2020",1.74
Iraq,IRQ,"Apr 8, 2020",0
Iraq,IRQ,"Apr 9, 2020",4.251
Iraq,IRQ,"Apr 10, 2020",0.746
Iraq,IRQ,"Apr 11, 2020",1.169
Iraq,IRQ,"Apr 12, 2020",0.97
Iraq,IRQ,"Apr 13, 2020",0.845
Iraq,IRQ,"Apr 14, 2020",0.646
Iraq,IRQ,"Apr 15, 2020",0.547
Iraq,IRQ,"Apr 16, 2020",0.373
Iraq,IRQ,"Apr 17, 2020",0.472
Iraq,IRQ,"Apr 18, 2020",1.193
Iraq,IRQ,"Apr 19, 2020",0
Iraq,IRQ,"Apr 20, 2020",1.417
Iraq,IRQ,"Apr 21, 2020",0.87
Iraq,IRQ,"Apr 22, 2020",0.696
Iraq,IRQ,"Apr 23, 2020",0
Iraq,IRQ,"Apr 24, 2020",1.865
Iraq,IRQ,"Apr 25, 2020",0.771
Iraq,IRQ,"Apr 26, 2020",1.367
Iraq,IRQ,"Apr 27, 2020",1.417
Iraq,IRQ,"Apr 28, 2020",0.671
Iraq,IRQ,"Apr 29, 2020",0
Iraq,IRQ,"Apr 30, 2020",3.878
Iraq,IRQ,"May 1, 2020",2.039
Iraq,IRQ,"May 2, 2020",1.691
Iraq,IRQ,"May 3, 2020",1.641
Iraq,IRQ,"May 4, 2020",1.914
Iraq,IRQ,"May 5, 2020",1.243
Iraq,IRQ,"May 6, 2020",2.113
Iraq,IRQ,"May 7, 2020",1.218
Iraq,IRQ,"May 8, 2020",1.566
Iraq,IRQ,"May 9, 2020",1.492
Iraq,IRQ,"May 10, 2020",1.889
Iraq,IRQ,"May 11, 2020",2.188
Iraq,IRQ,"May 12, 2020",1.268
Iraq,IRQ,"May 13, 2020",2.362
Iraq,IRQ,"May 14, 2020",2.959
Iraq,IRQ,"May 15, 2020",2.76
Iraq,IRQ,"May 16, 2020",1.243
Iraq,IRQ,"May 17, 2020",1.666
Iraq,IRQ,"May 18, 2020",3.58
Iraq,IRQ,"May 19, 2020",3.729
Iraq,IRQ,"May 20, 2020",1.417
Iraq,IRQ,"May 21, 2020",2.809
Iraq,IRQ,"May 22, 2020",3.804
Iraq,IRQ,"May 23, 2020",2.163
Iraq,IRQ,"May 24, 2020",7.657
Iraq,IRQ,"May 25, 2020",4.898
Iraq,IRQ,"May 26, 2020",4.052
Iraq,IRQ,"May 27, 2020",5.37
Iraq,IRQ,"May 28, 2020",7.135
Iraq,IRQ,"May 29, 2020",8.005
Iraq,IRQ,"May 30, 2020",10.342
Iraq,IRQ,"May 31, 2020",7.608
Iraq,IRQ,"Jun 1, 2020",6.464
Iraq,IRQ,"Jun 2, 2020",10.666
Iraq,IRQ,"Jun 3, 2020",12.903
Iraq,IRQ,"Jun 4, 2020",19.417
Iraq,IRQ,"Jun 5, 2020",16.707
Iraq,IRQ,"Jun 6, 2020",25.011
Iraq,IRQ,"Jun 7, 2020",31.127
Iraq,IRQ,"Jun 8, 2020",31.525
Iraq,IRQ,"Jun 9, 2020",27.721
Iraq,IRQ,"Jun 10, 2020",19.566
Iraq,IRQ,"Jun 11, 2020",28.492
Iraq,IRQ,"Jun 12, 2020",31.351
Iraq,IRQ,"Jun 13, 2020",27.224
Iraq,IRQ,"Jun 14, 2020",29.337
Iraq,IRQ,"Jun 15, 2020",31.301
Iraq,IRQ,"Jun 16, 2020",27.497
Iraq,IRQ,"Jun 17, 2020",34.433
Iraq,IRQ,"Jun 18, 2020",38.635
Iraq,IRQ,"Jun 19, 2020",36.373
Iraq,IRQ,"Jun 20, 2020",0
Iraq,IRQ,"Jun 21, 2020",87.14
Iraq,IRQ,"Jun 22, 2020",40.922
Iraq,IRQ,"Jun 23, 2020",44.95
Iraq,IRQ,"Jun 24, 2020",45.397
Iraq,IRQ,"Jun 25, 2020",54.696
Iraq,IRQ,"Jun 26, 2020",60.588
Iraq,IRQ,"Jun 27, 2020",51.066
Iraq,IRQ,"Jun 28, 2020",51.439
Iraq,IRQ,"Jun 29, 2020",53.204
Iraq,IRQ,"Jun 30, 2020",43.483
Iraq,IRQ,"Jul 1, 2020",48.679
Iraq,IRQ,"Jul 2, 2020",60.041
Iraq,IRQ,"Jul 3, 2020",54.298
Iraq,IRQ,"Jul 4, 2020",57.48
Iraq,IRQ,"Jul 5, 2020",58.027
Iraq,IRQ,"Jul 6, 2020",52.831
Iraq,IRQ,"Jul 7, 2020",44.652
Iraq,IRQ,"Jul 8, 2020",60.314
Iraq,IRQ,"Jul 9, 2020",68.146
Iraq,IRQ,"Jul 10, 2020",53.95
Iraq,IRQ,"Jul 11, 2020",70.806
Iraq,IRQ,"Jul 12, 2020",67.972
Iraq,IRQ,"Jul 13, 2020",57.48
Iraq,IRQ,"Jul 14, 2020",55.417
Iraq,IRQ,"Jul 15, 2020",50.27
Iraq,IRQ,"Jul 16, 2020",52.458
Iraq,IRQ,"Jul 17, 2020",56.71
Iraq,IRQ,"Jul 18, 2020",50.295
Iraq,IRQ,"Jul 19, 2020",50.942
Iraq,IRQ,"Jul 20, 2020",57.431
Iraq,IRQ,"Jul 21, 2020",53.776
Iraq,IRQ,"Jul 22, 2020",61.309
Iraq,IRQ,"Jul 23, 2020",67.276
Iraq,IRQ,"Jul 24, 2020",58.698
Iraq,IRQ,"Jul 25, 2020",61.781
Iraq,IRQ,"Jul 26, 2020",71.154
Ireland,IRL,"Dec 31, 2019",0
Ireland,IRL,"Jan 1, 2020",0
Ireland,IRL,"Jan 2, 2020",0
Ireland,IRL,"Jan 3, 2020",0
Ireland,IRL,"Jan 4, 2020",0
Ireland,IRL,"Jan 5, 2020",0
Ireland,IRL,"Jan 6, 2020",0
Ireland,IRL,"Jan 7, 2020",0
Ireland,IRL,"Jan 8, 2020",0
Ireland,IRL,"Jan 9, 2020",0
Ireland,IRL,"Jan 10, 2020",0
Ireland,IRL,"Jan 11, 2020",0
Ireland,IRL,"Jan 12, 2020",0
Ireland,IRL,"Jan 13, 2020",0
Ireland,IRL,"Jan 14, 2020",0
Ireland,IRL,"Jan 15, 2020",0
Ireland,IRL,"Jan 16, 2020",0
Ireland,IRL,"Jan 17, 2020",0
Ireland,IRL,"Jan 18, 2020",0
Ireland,IRL,"Jan 19, 2020",0
Ireland,IRL,"Jan 20, 2020",0
Ireland,IRL,"Jan 21, 2020",0
Ireland,IRL,"Jan 22, 2020",0
Ireland,IRL,"Jan 23, 2020",0
Ireland,IRL,"Jan 24, 2020",0
Ireland,IRL,"Jan 25, 2020",0
Ireland,IRL,"Jan 26, 2020",0
Ireland,IRL,"Jan 27, 2020",0
Ireland,IRL,"Jan 28, 2020",0
Ireland,IRL,"Jan 29, 2020",0
Ireland,IRL,"Jan 30, 2020",0
Ireland,IRL,"Jan 31, 2020",0
Ireland,IRL,"Feb 1, 2020",0
Ireland,IRL,"Feb 2, 2020",0
Ireland,IRL,"Feb 3, 2020",0
Ireland,IRL,"Feb 4, 2020",0
Ireland,IRL,"Feb 5, 2020",0
Ireland,IRL,"Feb 6, 2020",0
Ireland,IRL,"Feb 7, 2020",0
Ireland,IRL,"Feb 8, 2020",0
Ireland,IRL,"Feb 9, 2020",0
Ireland,IRL,"Feb 10, 2020",0
Ireland,IRL,"Feb 11, 2020",0
Ireland,IRL,"Feb 12, 2020",0
Ireland,IRL,"Feb 13, 2020",0
Ireland,IRL,"Feb 14, 2020",0
Ireland,IRL,"Feb 15, 2020",0
Ireland,IRL,"Feb 16, 2020",0
Ireland,IRL,"Feb 17, 2020",0
Ireland,IRL,"Feb 18, 2020",0
Ireland,IRL,"Feb 19, 2020",0
Ireland,IRL,"Feb 20, 2020",0
Ireland,IRL,"Feb 21, 2020",0
Ireland,IRL,"Feb 22, 2020",0
Ireland,IRL,"Feb 23, 2020",0
Ireland,IRL,"Feb 24, 2020",0
Ireland,IRL,"Feb 25, 2020",0
Ireland,IRL,"Feb 26, 2020",0
Ireland,IRL,"Feb 27, 2020",0
Ireland,IRL,"Feb 28, 2020",0
Ireland,IRL,"Feb 29, 2020",0
Ireland,IRL,"Mar 1, 2020",0.203
Ireland,IRL,"Mar 2, 2020",0
Ireland,IRL,"Mar 4, 2020",0.203
Ireland,IRL,"Mar 5, 2020",0.81
Ireland,IRL,"Mar 6, 2020",1.418
Ireland,IRL,"Mar 7, 2020",1.013
Ireland,IRL,"Mar 8, 2020",0.203
Ireland,IRL,"Mar 9, 2020",0.405
Ireland,IRL,"Mar 11, 2020",2.835
Ireland,IRL,"Mar 12, 2020",1.62
Ireland,IRL,"Mar 13, 2020",5.468
Ireland,IRL,"Mar 14, 2020",4.253
Ireland,IRL,"Mar 15, 2020",7.696
Ireland,IRL,"Mar 16, 2020",8.101
Ireland,IRL,"Mar 17, 2020",10.936
Ireland,IRL,"Mar 18, 2020",13.974
Ireland,IRL,"Mar 19, 2020",14.986
Ireland,IRL,"Mar 20, 2020",38.681
Ireland,IRL,"Mar 21, 2020",25.517
Ireland,IRL,"Mar 22, 2020",20.657
Ireland,IRL,"Mar 23, 2020",24.505
Ireland,IRL,"Mar 24, 2020",44.352
Ireland,IRL,"Mar 25, 2020",41.314
Ireland,IRL,"Mar 26, 2020",47.592
Ireland,IRL,"Mar 27, 2020",51.642
Ireland,IRL,"Mar 28, 2020",61.161
Ireland,IRL,"Mar 29, 2020",59.541
Ireland,IRL,"Mar 30, 2020",40.504
Ireland,IRL,"Mar 31, 2020",59.743
Ireland,IRL,"Apr 1, 2020",65.819
Ireland,IRL,"Apr 2, 2020",42.934
Ireland,IRL,"Apr 3, 2020",81.413
Ireland,IRL,"Apr 4, 2020",85.868
Ireland,IRL,"Apr 5, 2020",67.034
Ireland,IRL,"Apr 6, 2020",102.677
Ireland,IRL,"Apr 7, 2020",51.237
Ireland,IRL,"Apr 8, 2020",69.869
Ireland,IRL,"Apr 9, 2020",104.298
Ireland,IRL,"Apr 10, 2020",236.745
Ireland,IRL,"Apr 11, 2020",140.954
Ireland,IRL,"Apr 12, 2020",169.914
Ireland,IRL,"Apr 13, 2020",147.232
Ireland,IRL,"Apr 14, 2020",200.899
Ireland,IRL,"Apr 15, 2020",168.496
Ireland,IRL,"Apr 16, 2020",216.291
Ireland,IRL,"Apr 17, 2020",146.624
Ireland,IRL,"Apr 18, 2020",143.586
Ireland,IRL,"Apr 19, 2020",157.56
Ireland,IRL,"Apr 20, 2020",99.842
Ireland,IRL,"Apr 21, 2020",81.21
Ireland,IRL,"Apr 22, 2020",78.578
Ireland,IRL,"Apr 23, 2020",127.79
Ireland,IRL,"Apr 24, 2020",189.558
Ireland,IRL,"Apr 25, 2020",116.854
Ireland,IRL,"Apr 26, 2020",76.35
Ireland,IRL,"Apr 27, 2020",141.966
Ireland,IRL,"Apr 28, 2020",78.173
Ireland,IRL,"Apr 29, 2020",46.377
Ireland,IRL,"Apr 30, 2020",76.147
Ireland,IRL,"May 1, 2020",72.705
Ireland,IRL,"May 2, 2020",44.757
Ireland,IRL,"May 3, 2020",69.464
Ireland,IRL,"May 4, 2020",66.831
Ireland,IRL,"May 5, 2020",43.744
Ireland,IRL,"May 6, 2020",52.858
Ireland,IRL,"May 7, 2020",53.668
Ireland,IRL,"May 8, 2020",27.745
Ireland,IRL,"May 9, 2020",31.593
Ireland,IRL,"May 10, 2020",44.352
Ireland,IRL,"May 11, 2020",47.795
Ireland,IRL,"May 12, 2020",28.15
Ireland,IRL,"May 13, 2020",21.67
Ireland,IRL,"May 14, 2020",32.201
Ireland,IRL,"May 15, 2020",86.273
Ireland,IRL,"May 16, 2020",26.125
Ireland,IRL,"May 17, 2020",18.632
Ireland,IRL,"May 18, 2020",12.961
Ireland,IRL,"May 19, 2020",17.822
Ireland,IRL,"May 20, 2020",10.328
Ireland,IRL,"May 21, 2020",12.961
Ireland,IRL,"May 22, 2020",15.391
Ireland,IRL,"May 23, 2020",23.29
Ireland,IRL,"May 24, 2020",15.391
Ireland,IRL,"May 25, 2020",11.544
Ireland,IRL,"May 26, 2020",11.949
Ireland,IRL,"May 27, 2020",7.493
Ireland,IRL,"May 28, 2020",13.771
Ireland,IRL,"May 29, 2020",7.696
