Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Guam,GUM,"Jul 6, 2020",1783.355
Guam,GUM,"Jul 7, 2020",1795.204
Guam,GUM,"Jul 8, 2020",1795.204
Guam,GUM,"Jul 9, 2020",1830.753
Guam,GUM,"Jul 10, 2020",1836.678
Guam,GUM,"Jul 11, 2020",1848.527
Guam,GUM,"Jul 12, 2020",1848.527
Guam,GUM,"Jul 13, 2020",1848.527
Guam,GUM,"Jul 14, 2020",1848.527
Guam,GUM,"Jul 15, 2020",1854.452
Guam,GUM,"Jul 16, 2020",1860.377
Guam,GUM,"Jul 17, 2020",1860.377
Guam,GUM,"Jul 18, 2020",1866.302
Guam,GUM,"Jul 19, 2020",1866.302
Guam,GUM,"Jul 20, 2020",1890.001
Guam,GUM,"Jul 21, 2020",1937.399
Guam,GUM,"Jul 22, 2020",1955.173
Guam,GUM,"Jul 23, 2020",1967.023
Guam,GUM,"Jul 24, 2020",1996.647
Guam,GUM,"Jul 25, 2020",1996.647
Guam,GUM,"Jul 26, 2020",1996.647
Guatemala,GTM,"Mar 15, 2020",0.056
Guatemala,GTM,"Mar 16, 2020",0.056
Guatemala,GTM,"Mar 17, 2020",0.335
Guatemala,GTM,"Mar 18, 2020",0.335
Guatemala,GTM,"Mar 19, 2020",0.447
Guatemala,GTM,"Mar 20, 2020",0.502
Guatemala,GTM,"Mar 21, 2020",0.726
Guatemala,GTM,"Mar 22, 2020",0.949
Guatemala,GTM,"Mar 23, 2020",1.061
Guatemala,GTM,"Mar 24, 2020",1.116
Guatemala,GTM,"Mar 25, 2020",1.172
Guatemala,GTM,"Mar 26, 2020",1.34
Guatemala,GTM,"Mar 27, 2020",1.395
Guatemala,GTM,"Mar 28, 2020",1.786
Guatemala,GTM,"Mar 29, 2020",1.898
Guatemala,GTM,"Mar 30, 2020",2.009
Guatemala,GTM,"Mar 31, 2020",2.009
Guatemala,GTM,"Apr 1, 2020",2.121
Guatemala,GTM,"Apr 2, 2020",2.568
Guatemala,GTM,"Apr 3, 2020",2.623
Guatemala,GTM,"Apr 4, 2020",2.791
Guatemala,GTM,"Apr 5, 2020",3.405
Guatemala,GTM,"Apr 6, 2020",3.907
Guatemala,GTM,"Apr 7, 2020",4.13
Guatemala,GTM,"Apr 8, 2020",4.465
Guatemala,GTM,"Apr 9, 2020",4.856
Guatemala,GTM,"Apr 10, 2020",7.033
Guatemala,GTM,"Apr 11, 2020",7.647
Guatemala,GTM,"Apr 12, 2020",8.54
Guatemala,GTM,"Apr 13, 2020",8.708
Guatemala,GTM,"Apr 14, 2020",9.322
Guatemala,GTM,"Apr 15, 2020",10.047
Guatemala,GTM,"Apr 16, 2020",10.94
Guatemala,GTM,"Apr 17, 2020",11.945
Guatemala,GTM,"Apr 18, 2020",13.117
Guatemala,GTM,"Apr 19, 2020",14.345
Guatemala,GTM,"Apr 20, 2020",16.131
Guatemala,GTM,"Apr 21, 2020",16.41
Guatemala,GTM,"Apr 22, 2020",17.638
Guatemala,GTM,"Apr 23, 2020",19.09
Guatemala,GTM,"Apr 24, 2020",21.434
Guatemala,GTM,"Apr 25, 2020",24.001
Guatemala,GTM,"Apr 26, 2020",26.402
Guatemala,GTM,"Apr 27, 2020",27.909
Guatemala,GTM,"Apr 28, 2020",29.583
Guatemala,GTM,"Apr 29, 2020",31.09
Guatemala,GTM,"Apr 30, 2020",32.653
Guatemala,GTM,"May 1, 2020",33.435
Guatemala,GTM,"May 2, 2020",35.946
Guatemala,GTM,"May 3, 2020",38.402
Guatemala,GTM,"May 4, 2020",39.24
Guatemala,GTM,"May 5, 2020",40.747
Guatemala,GTM,"May 6, 2020",42.589
Guatemala,GTM,"May 7, 2020",44.542
Guatemala,GTM,"May 8, 2020",46.44
Guatemala,GTM,"May 9, 2020",50.236
Guatemala,GTM,"May 10, 2020",53.975
Guatemala,GTM,"May 11, 2020",58.72
Guatemala,GTM,"May 12, 2020",62.181
Guatemala,GTM,"May 13, 2020",66.925
Guatemala,GTM,"May 14, 2020",74.907
Guatemala,GTM,"May 15, 2020",84.731
Guatemala,GTM,"May 16, 2020",91.708
Guatemala,GTM,"May 17, 2020",98.406
Guatemala,GTM,"May 18, 2020",106.723
Guatemala,GTM,"May 19, 2020",111.691
Guatemala,GTM,"May 20, 2020",119.058
Guatemala,GTM,"May 21, 2020",126.426
Guatemala,GTM,"May 22, 2020",140.213
Guatemala,GTM,"May 23, 2020",153.107
Guatemala,GTM,"May 24, 2020",170.466
Guatemala,GTM,"May 25, 2020",191.119
Guatemala,GTM,"May 26, 2020",209.873
Guatemala,GTM,"May 27, 2020",220.702
Guatemala,GTM,"May 28, 2020",231.363
Guatemala,GTM,"May 29, 2020",242.694
Guatemala,GTM,"May 30, 2020",257.151
Guatemala,GTM,"May 31, 2020",264.519
Guatemala,GTM,"Jun 1, 2020",283.943
Guatemala,GTM,"Jun 2, 2020",297.842
Guatemala,GTM,"Jun 3, 2020",311.796
Guatemala,GTM,"Jun 4, 2020",321.508
Guatemala,GTM,"Jun 5, 2020",343.5
Guatemala,GTM,"Jun 6, 2020",361.976
Guatemala,GTM,"Jun 7, 2020",379.112
Guatemala,GTM,"Jun 8, 2020",393.792
Guatemala,GTM,"Jun 9, 2020",418.742
Guatemala,GTM,"Jun 10, 2020",439.06
Guatemala,GTM,"Jun 11, 2020",458.875
Guatemala,GTM,"Jun 12, 2020",477.853
Guatemala,GTM,"Jun 13, 2020",501.352
Guatemala,GTM,"Jun 14, 2020",529.763
Guatemala,GTM,"Jun 15, 2020",549.522
Guatemala,GTM,"Jun 16, 2020",573.356
Guatemala,GTM,"Jun 17, 2020",597.581
Guatemala,GTM,"Jun 18, 2020",628.001
Guatemala,GTM,"Jun 19, 2020",662.441
Guatemala,GTM,"Jun 20, 2020",698.22
Guatemala,GTM,"Jun 21, 2020",711.951
Guatemala,GTM,"Jun 22, 2020",733.719
Guatemala,GTM,"Jun 23, 2020",768.549
Guatemala,GTM,"Jun 24, 2020",811.585
Guatemala,GTM,"Jun 25, 2020",827.158
Guatemala,GTM,"Jun 26, 2020",871.812
Guatemala,GTM,"Jun 27, 2020",883.477
Guatemala,GTM,"Jun 28, 2020",915.238
Guatemala,GTM,"Jun 29, 2020",944.988
Guatemala,GTM,"Jun 30, 2020",971.725
Guatemala,GTM,"Jul 1, 2020",1010.071
Guatemala,GTM,"Jul 2, 2020",1061.144
Guatemala,GTM,"Jul 3, 2020",1120.366
Guatemala,GTM,"Jul 4, 2020",1188.519
Guatemala,GTM,"Jul 5, 2020",1255.947
Guatemala,GTM,"Jul 6, 2020",1297.642
Guatemala,GTM,"Jul 7, 2020",1338.054
Guatemala,GTM,"Jul 8, 2020",1383.545
Guatemala,GTM,"Jul 9, 2020",1418.375
Guatemala,GTM,"Jul 10, 2020",1487.98
Guatemala,GTM,"Jul 11, 2020",1541.62
Guatemala,GTM,"Jul 12, 2020",1596.265
Guatemala,GTM,"Jul 13, 2020",1638.519
Guatemala,GTM,"Jul 14, 2020",1660.12
Guatemala,GTM,"Jul 15, 2020",1723.194
Guatemala,GTM,"Jul 16, 2020",1790.287
Guatemala,GTM,"Jul 17, 2020",1838.569
Guatemala,GTM,"Jul 18, 2020",1887.13
Guatemala,GTM,"Jul 19, 2020",2123.405
Guatemala,GTM,"Jul 20, 2020",2158.849
Guatemala,GTM,"Jul 21, 2020",2179.055
Guatemala,GTM,"Jul 22, 2020",2245.477
Guatemala,GTM,"Jul 23, 2020",2296.048
Guatemala,GTM,"Jul 24, 2020",2355.047
Guatemala,GTM,"Jul 25, 2020",2415.944
Guatemala,GTM,"Jul 26, 2020",2483.427
Guernsey,GGY,"Mar 20, 2020",14.914
Guernsey,GGY,"Mar 21, 2020",14.914
Guernsey,GGY,"Mar 22, 2020",14.914
Guernsey,GGY,"Mar 23, 2020",253.535
Guernsey,GGY,"Mar 24, 2020",298.276
Guernsey,GGY,"Mar 25, 2020",343.017
Guernsey,GGY,"Mar 26, 2020",447.414
Guernsey,GGY,"Mar 27, 2020",507.069
Guernsey,GGY,"Mar 28, 2020",536.897
Guernsey,GGY,"Mar 29, 2020",581.638
Guernsey,GGY,"Mar 30, 2020",671.121
Guernsey,GGY,"Mar 31, 2020",671.121
Guernsey,GGY,"Apr 1, 2020",894.828
Guernsey,GGY,"Apr 2, 2020",1163.276
Guernsey,GGY,"Apr 3, 2020",1357.156
Guernsey,GGY,"Apr 4, 2020",1700.173
Guernsey,GGY,"Apr 5, 2020",2028.277
Guernsey,GGY,"Apr 6, 2020",2296.725
Guernsey,GGY,"Apr 7, 2020",2460.777
Guernsey,GGY,"Apr 8, 2020",2475.691
Guernsey,GGY,"Apr 9, 2020",2699.397
Guernsey,GGY,"Apr 10, 2020",2848.535
Guernsey,GGY,"Apr 11, 2020",2982.76
Guernsey,GGY,"Apr 12, 2020",3116.984
Guernsey,GGY,"Apr 13, 2020",3251.208
Guernsey,GGY,"Apr 14, 2020",3266.122
Guernsey,GGY,"Apr 15, 2020",3325.777
Guernsey,GGY,"Apr 16, 2020",3325.777
Guernsey,GGY,"Apr 17, 2020",3489.829
Guernsey,GGY,"Apr 18, 2020",3489.829
Guernsey,GGY,"Apr 19, 2020",3564.398
Guernsey,GGY,"Apr 20, 2020",3564.398
Guernsey,GGY,"Apr 21, 2020",3564.398
Guernsey,GGY,"Apr 22, 2020",3564.398
Guernsey,GGY,"Apr 23, 2020",3624.053
Guernsey,GGY,"Apr 24, 2020",3653.881
Guernsey,GGY,"Apr 25, 2020",3653.881
Guernsey,GGY,"Apr 26, 2020",3653.881
Guernsey,GGY,"Apr 27, 2020",3683.708
Guernsey,GGY,"Apr 28, 2020",3683.708
Guernsey,GGY,"Apr 29, 2020",3683.708
Guernsey,GGY,"Apr 30, 2020",3743.363
Guernsey,GGY,"May 1, 2020",3743.363
Guernsey,GGY,"May 2, 2020",3758.277
Guernsey,GGY,"May 3, 2020",3758.277
Guernsey,GGY,"May 4, 2020",3758.277
Guernsey,GGY,"May 5, 2020",3758.277
Guernsey,GGY,"May 6, 2020",3758.277
Guernsey,GGY,"May 7, 2020",3758.277
Guernsey,GGY,"May 8, 2020",3758.277
Guernsey,GGY,"May 9, 2020",3758.277
Guernsey,GGY,"May 10, 2020",3758.277
Guernsey,GGY,"May 11, 2020",3758.277
Guernsey,GGY,"May 12, 2020",3758.277
Guernsey,GGY,"May 13, 2020",3758.277
Guernsey,GGY,"May 14, 2020",3758.277
Guernsey,GGY,"May 15, 2020",3758.277
Guernsey,GGY,"May 16, 2020",3758.277
Guernsey,GGY,"May 17, 2020",3758.277
Guernsey,GGY,"May 18, 2020",3758.277
Guernsey,GGY,"May 19, 2020",3758.277
Guernsey,GGY,"May 20, 2020",3758.277
Guernsey,GGY,"May 21, 2020",3758.277
Guernsey,GGY,"May 22, 2020",3758.277
Guernsey,GGY,"May 23, 2020",3758.277
Guernsey,GGY,"May 24, 2020",3758.277
Guernsey,GGY,"May 25, 2020",3758.277
Guernsey,GGY,"May 26, 2020",3758.277
Guernsey,GGY,"May 27, 2020",3758.277
Guernsey,GGY,"May 28, 2020",3758.277
Guernsey,GGY,"May 29, 2020",3758.277
Guernsey,GGY,"May 30, 2020",3758.277
Guernsey,GGY,"May 31, 2020",3758.277
Guernsey,GGY,"Jun 1, 2020",3758.277
Guernsey,GGY,"Jun 2, 2020",3758.277
Guernsey,GGY,"Jun 3, 2020",3758.277
Guernsey,GGY,"Jun 4, 2020",3758.277
Guernsey,GGY,"Jun 5, 2020",3758.277
Guernsey,GGY,"Jun 6, 2020",3758.277
Guernsey,GGY,"Jun 7, 2020",3758.277
Guernsey,GGY,"Jun 8, 2020",3758.277
Guernsey,GGY,"Jun 9, 2020",3758.277
Guernsey,GGY,"Jun 10, 2020",3758.277
Guernsey,GGY,"Jun 11, 2020",3758.277
Guernsey,GGY,"Jun 12, 2020",3758.277
Guernsey,GGY,"Jun 13, 2020",3758.277
Guernsey,GGY,"Jun 14, 2020",3758.277
Guernsey,GGY,"Jun 15, 2020",3758.277
Guernsey,GGY,"Jun 16, 2020",3758.277
Guernsey,GGY,"Jun 17, 2020",3758.277
Guernsey,GGY,"Jun 18, 2020",3758.277
Guernsey,GGY,"Jun 19, 2020",3758.277
Guernsey,GGY,"Jun 20, 2020",3758.277
Guernsey,GGY,"Jun 21, 2020",3758.277
Guernsey,GGY,"Jun 22, 2020",3758.277
Guernsey,GGY,"Jun 23, 2020",3758.277
Guernsey,GGY,"Jun 24, 2020",3758.277
Guernsey,GGY,"Jun 25, 2020",3758.277
Guernsey,GGY,"Jun 26, 2020",3758.277
Guernsey,GGY,"Jun 27, 2020",3758.277
Guernsey,GGY,"Jun 28, 2020",3758.277
Guernsey,GGY,"Jun 29, 2020",3758.277
Guernsey,GGY,"Jun 30, 2020",3758.277
Guernsey,GGY,"Jul 1, 2020",3758.277
Guernsey,GGY,"Jul 2, 2020",3758.277
Guernsey,GGY,"Jul 3, 2020",3758.277
Guernsey,GGY,"Jul 4, 2020",3758.277
Guernsey,GGY,"Jul 5, 2020",3758.277
Guernsey,GGY,"Jul 6, 2020",3758.277
Guernsey,GGY,"Jul 7, 2020",3758.277
Guernsey,GGY,"Jul 8, 2020",3758.277
Guernsey,GGY,"Jul 9, 2020",3758.277
Guernsey,GGY,"Jul 10, 2020",3758.277
Guernsey,GGY,"Jul 11, 2020",3758.277
Guernsey,GGY,"Jul 12, 2020",3758.277
Guernsey,GGY,"Jul 13, 2020",3758.277
Guernsey,GGY,"Jul 14, 2020",3758.277
Guernsey,GGY,"Jul 15, 2020",3758.277
Guernsey,GGY,"Jul 16, 2020",3758.277
Guernsey,GGY,"Jul 17, 2020",3758.277
Guernsey,GGY,"Jul 18, 2020",3758.277
Guernsey,GGY,"Jul 19, 2020",3758.277
Guernsey,GGY,"Jul 20, 2020",3758.277
Guernsey,GGY,"Jul 21, 2020",3758.277
Guernsey,GGY,"Jul 22, 2020",3758.277
Guernsey,GGY,"Jul 23, 2020",3758.277
Guernsey,GGY,"Jul 24, 2020",3758.277
Guernsey,GGY,"Jul 25, 2020",3758.277
Guernsey,GGY,"Jul 26, 2020",3758.277
Guinea,GIN,"Mar 14, 2020",0.076
Guinea,GIN,"Mar 15, 2020",0.076
Guinea,GIN,"Mar 17, 2020",0.076
Guinea,GIN,"Mar 18, 2020",0.076
Guinea,GIN,"Mar 19, 2020",0.076
Guinea,GIN,"Mar 20, 2020",0.076
Guinea,GIN,"Mar 21, 2020",0.152
Guinea,GIN,"Mar 22, 2020",0.152
Guinea,GIN,"Mar 23, 2020",0.152
Guinea,GIN,"Mar 24, 2020",0.152
Guinea,GIN,"Mar 25, 2020",0.305
Guinea,GIN,"Mar 26, 2020",0.305
Guinea,GIN,"Mar 27, 2020",0.381
Guinea,GIN,"Mar 28, 2020",0.381
Guinea,GIN,"Mar 29, 2020",0.609
Guinea,GIN,"Mar 30, 2020",0.609
Guinea,GIN,"Mar 31, 2020",1.218
Guinea,GIN,"Apr 1, 2020",1.218
Guinea,GIN,"Apr 2, 2020",2.284
Guinea,GIN,"Apr 3, 2020",3.96
Guinea,GIN,"Apr 4, 2020",3.96
Guinea,GIN,"Apr 5, 2020",8.452
Guinea,GIN,"Apr 6, 2020",9.214
Guinea,GIN,"Apr 7, 2020",9.747
Guinea,GIN,"Apr 8, 2020",10.965
Guinea,GIN,"Apr 9, 2020",12.488
Guinea,GIN,"Apr 10, 2020",14.772
Guinea,GIN,"Apr 11, 2020",16.143
Guinea,GIN,"Apr 12, 2020",19.036
Guinea,GIN,"Apr 13, 2020",19.036
Guinea,GIN,"Apr 14, 2020",24.29
Guinea,GIN,"Apr 15, 2020",27.641
Guinea,GIN,"Apr 16, 2020",30.763
Guinea,GIN,"Apr 17, 2020",33.352
Guinea,GIN,"Apr 18, 2020",36.321
Guinea,GIN,"Apr 19, 2020",36.321
Guinea,GIN,"Apr 20, 2020",44.088
Guinea,GIN,"Apr 21, 2020",47.362
Guinea,GIN,"Apr 22, 2020",52.388
Guinea,GIN,"Apr 23, 2020",57.947
Guinea,GIN,"Apr 24, 2020",65.637
Guinea,GIN,"Apr 25, 2020",72.643
Guinea,GIN,"Apr 26, 2020",75.841
Guinea,GIN,"Apr 27, 2020",83.303
Guinea,GIN,"Apr 28, 2020",88.557
Guinea,GIN,"Apr 29, 2020",94.42
Guinea,GIN,"Apr 30, 2020",102.872
Guinea,GIN,"May 1, 2020",113.837
Guinea,GIN,"May 2, 2020",117.035
Guinea,GIN,"May 3, 2020",120.766
Guinea,GIN,"May 4, 2020",120.766
Guinea,GIN,"May 5, 2020",130.208
Guinea,GIN,"May 6, 2020",137.899
Guinea,GIN,"May 7, 2020",141.326
Guinea,GIN,"May 8, 2020",146.732
Guinea,GIN,"May 9, 2020",152.976
Guinea,GIN,"May 10, 2020",155.489
Guinea,GIN,"May 11, 2020",163.408
Guinea,GIN,"May 12, 2020",168.509
Guinea,GIN,"May 13, 2020",168.509
Guinea,GIN,"May 14, 2020",180.769
Guinea,GIN,"May 15, 2020",188.307
Guinea,GIN,"May 16, 2020",192.724
Guinea,GIN,"May 17, 2020",202.394
Guinea,GIN,"May 18, 2020",202.394
Guinea,GIN,"May 19, 2020",212.902
Guinea,GIN,"May 20, 2020",218.004
Guinea,GIN,"May 21, 2020",218.004
Guinea,GIN,"May 22, 2020",233.538
Guinea,GIN,"May 23, 2020",233.538
Guinea,GIN,"May 24, 2020",241.837
Guinea,GIN,"May 25, 2020",249.376
Guinea,GIN,"May 26, 2020",249.376
Guinea,GIN,"May 27, 2020",255.696
Guinea,GIN,"May 28, 2020",262.397
Guinea,GIN,"May 29, 2020",270.544
Guinea,GIN,"May 30, 2020",278.387
Guinea,GIN,"May 31, 2020",282.194
Guinea,GIN,"Jun 1, 2020",287.144
Guinea,GIN,"Jun 2, 2020",292.702
Guinea,GIN,"Jun 3, 2020",292.702
Guinea,GIN,"Jun 4, 2020",295.901
Guinea,GIN,"Jun 5, 2020",303.896
Guinea,GIN,"Jun 6, 2020",309.15
Guinea,GIN,"Jun 7, 2020",313.49
Guinea,GIN,"Jun 8, 2020",317.145
Guinea,GIN,"Jun 9, 2020",321.028
Guinea,GIN,"Jun 10, 2020",324.227
Guinea,GIN,"Jun 11, 2020",324.227
Guinea,GIN,"Jun 12, 2020",332.907
Guinea,GIN,"Jun 13, 2020",337.019
Guinea,GIN,"Jun 14, 2020",341.435
Guinea,GIN,"Jun 15, 2020",345.09
Guinea,GIN,"Jun 16, 2020",348.136
Guinea,GIN,"Jun 17, 2020",353.238
Guinea,GIN,"Jun 18, 2020",355.446
Guinea,GIN,"Jun 19, 2020",368.619
Guinea,GIN,"Jun 20, 2020",373.416
Guinea,GIN,"Jun 21, 2020",377.681
Guinea,GIN,"Jun 22, 2020",379.813
Guinea,GIN,"Jun 23, 2020",379.813
Guinea,GIN,"Jun 24, 2020",388.645
Guinea,GIN,"Jun 25, 2020",393.976
Guinea,GIN,"Jun 26, 2020",396.793
Guinea,GIN,"Jun 27, 2020",400.524
Guinea,GIN,"Jun 28, 2020",402.885
Guinea,GIN,"Jun 29, 2020",406.768
Guinea,GIN,"Jun 30, 2020",407.453
Guinea,GIN,"Jul 1, 2020",410.499
Guinea,GIN,"Jul 2, 2020",411.489
Guinea,GIN,"Jul 3, 2020",414.992
Guinea,GIN,"Jul 4, 2020",420.398
Guinea,GIN,"Jul 5, 2020",424.129
Guinea,GIN,"Jul 6, 2020",427.175
Guinea,GIN,"Jul 7, 2020",429.155
Guinea,GIN,"Jul 8, 2020",433.8
Guinea,GIN,"Jul 9, 2020",433.8
Guinea,GIN,"Jul 10, 2020",447.81
Guinea,GIN,"Jul 11, 2020",454.511
Guinea,GIN,"Jul 12, 2020",460.222
Guinea,GIN,"Jul 13, 2020",467.608
Guinea,GIN,"Jul 14, 2020",467.608
Guinea,GIN,"Jul 15, 2020",467.608
Guinea,GIN,"Jul 16, 2020",477.888
Guinea,GIN,"Jul 17, 2020",477.888
Guinea,GIN,"Jul 18, 2020",489.614
Guinea,GIN,"Jul 19, 2020",494.259
Guinea,GIN,"Jul 20, 2020",498.295
Guinea,GIN,"Jul 21, 2020",501.797
Guinea,GIN,"Jul 22, 2020",506.518
Guinea,GIN,"Jul 23, 2020",513.752
Guinea,GIN,"Jul 24, 2020",518.245
Guinea,GIN,"Jul 25, 2020",522.89
Guinea,GIN,"Jul 26, 2020",527.458
Guinea-Bissau,GNB,"Mar 27, 2020",1.016
Guinea-Bissau,GNB,"Mar 28, 2020",1.016
Guinea-Bissau,GNB,"Mar 29, 2020",1.016
Guinea-Bissau,GNB,"Mar 30, 2020",1.016
Guinea-Bissau,GNB,"Mar 31, 2020",1.016
Guinea-Bissau,GNB,"Apr 1, 2020",4.065
Guinea-Bissau,GNB,"Apr 2, 2020",4.573
Guinea-Bissau,GNB,"Apr 3, 2020",4.573
Guinea-Bissau,GNB,"Apr 4, 2020",7.622
Guinea-Bissau,GNB,"Apr 5, 2020",9.146
Guinea-Bissau,GNB,"Apr 6, 2020",9.146
Guinea-Bissau,GNB,"Apr 7, 2020",16.768
Guinea-Bissau,GNB,"Apr 8, 2020",16.768
Guinea-Bissau,GNB,"Apr 9, 2020",16.768
Guinea-Bissau,GNB,"Apr 10, 2020",17.785
Guinea-Bissau,GNB,"Apr 11, 2020",17.785
Guinea-Bissau,GNB,"Apr 12, 2020",19.309
Guinea-Bissau,GNB,"Apr 13, 2020",19.817
Guinea-Bissau,GNB,"Apr 14, 2020",19.817
Guinea-Bissau,GNB,"Apr 15, 2020",20.325
Guinea-Bissau,GNB,"Apr 16, 2020",21.85
Guinea-Bissau,GNB,"Apr 17, 2020",23.374
Guinea-Bissau,GNB,"Apr 18, 2020",25.407
Guinea-Bissau,GNB,"Apr 19, 2020",25.407
Guinea-Bissau,GNB,"Apr 20, 2020",25.407
Guinea-Bissau,GNB,"Apr 21, 2020",25.407
Guinea-Bissau,GNB,"Apr 22, 2020",25.407
Guinea-Bissau,GNB,"Apr 23, 2020",25.407
Guinea-Bissau,GNB,"Apr 24, 2020",26.423
Guinea-Bissau,GNB,"Apr 25, 2020",26.423
Guinea-Bissau,GNB,"Apr 26, 2020",26.423
Guinea-Bissau,GNB,"Apr 27, 2020",26.931
Guinea-Bissau,GNB,"Apr 28, 2020",37.094
Guinea-Bissau,GNB,"Apr 29, 2020",37.094
Guinea-Bissau,GNB,"Apr 30, 2020",39.126
Guinea-Bissau,GNB,"May 1, 2020",104.167
Guinea-Bissau,GNB,"May 2, 2020",130.59
Guinea-Bissau,GNB,"May 3, 2020",130.59
Guinea-Bissau,GNB,"May 4, 2020",148.374
Guinea-Bissau,GNB,"May 5, 2020",209.858
Guinea-Bissau,GNB,"May 6, 2020",241.362
Guinea-Bissau,GNB,"May 7, 2020",241.362
Guinea-Bissau,GNB,"May 8, 2020",286.586
Guinea-Bissau,GNB,"May 9, 2020",301.83
Guinea-Bissau,GNB,"May 10, 2020",325.712
Guinea-Bissau,GNB,"May 11, 2020",368.903
Guinea-Bissau,GNB,"May 12, 2020",386.687
Guinea-Bissau,GNB,"May 13, 2020",416.667
Guinea-Bissau,GNB,"May 14, 2020",416.667
Guinea-Bissau,GNB,"May 15, 2020",463.923
Guinea-Bissau,GNB,"May 16, 2020",463.923
Guinea-Bissau,GNB,"May 17, 2020",463.923
Guinea-Bissau,GNB,"May 18, 2020",503.049
Guinea-Bissau,GNB,"May 19, 2020",503.049
Guinea-Bissau,GNB,"May 20, 2020",527.44
Guinea-Bissau,GNB,"May 21, 2020",527.44
Guinea-Bissau,GNB,"May 22, 2020",553.354
Guinea-Bissau,GNB,"May 23, 2020",553.354
Guinea-Bissau,GNB,"May 24, 2020",566.057
Guinea-Bissau,GNB,"May 25, 2020",596.037
Guinea-Bissau,GNB,"May 26, 2020",596.037
Guinea-Bissau,GNB,"May 27, 2020",596.037
Guinea-Bissau,GNB,"May 28, 2020",598.578
Guinea-Bissau,GNB,"May 29, 2020",598.578
Guinea-Bissau,GNB,"May 30, 2020",638.212
Guinea-Bissau,GNB,"May 31, 2020",638.212
Guinea-Bissau,GNB,"Jun 1, 2020",671.749
Guinea-Bissau,GNB,"Jun 2, 2020",680.387
Guinea-Bissau,GNB,"Jun 3, 2020",680.387
Guinea-Bissau,GNB,"Jun 4, 2020",680.387
Guinea-Bissau,GNB,"Jun 5, 2020",683.944
Guinea-Bissau,GNB,"Jun 6, 2020",695.123
Guinea-Bissau,GNB,"Jun 7, 2020",695.123
Guinea-Bissau,GNB,"Jun 8, 2020",695.123
Guinea-Bissau,GNB,"Jun 9, 2020",705.793
Guinea-Bissau,GNB,"Jun 10, 2020",705.793
Guinea-Bissau,GNB,"Jun 11, 2020",705.793
Guinea-Bissau,GNB,"Jun 12, 2020",705.793
Guinea-Bissau,GNB,"Jun 13, 2020",705.793
Guinea-Bissau,GNB,"Jun 14, 2020",741.871
Guinea-Bissau,GNB,"Jun 15, 2020",741.871
Guinea-Bissau,GNB,"Jun 16, 2020",741.871
Guinea-Bissau,GNB,"Jun 17, 2020",758.131
Guinea-Bissau,GNB,"Jun 18, 2020",758.131
Guinea-Bissau,GNB,"Jun 19, 2020",768.293
Guinea-Bissau,GNB,"Jun 20, 2020",768.293
Guinea-Bissau,GNB,"Jun 21, 2020",783.029
Guinea-Bissau,GNB,"Jun 22, 2020",783.029
Guinea-Bissau,GNB,"Jun 23, 2020",790.651
Guinea-Bissau,GNB,"Jun 24, 2020",790.651
Guinea-Bissau,GNB,"Jun 25, 2020",790.651
Guinea-Bissau,GNB,"Jun 26, 2020",790.651
Guinea-Bissau,GNB,"Jun 27, 2020",790.651
Guinea-Bissau,GNB,"Jun 28, 2020",820.123
Guinea-Bissau,GNB,"Jun 29, 2020",820.123
Guinea-Bissau,GNB,"Jun 30, 2020",820.123
Guinea-Bissau,GNB,"Jul 1, 2020",840.448
Guinea-Bissau,GNB,"Jul 2, 2020",840.448
Guinea-Bissau,GNB,"Jul 3, 2020",840.448
Guinea-Bissau,GNB,"Jul 4, 2020",868.903
Guinea-Bissau,GNB,"Jul 5, 2020",896.851
Guinea-Bissau,GNB,"Jul 6, 2020",896.851
Guinea-Bissau,GNB,"Jul 7, 2020",896.851
Guinea-Bissau,GNB,"Jul 8, 2020",909.554
Guinea-Bissau,GNB,"Jul 9, 2020",909.554
Guinea-Bissau,GNB,"Jul 10, 2020",909.554
Guinea-Bissau,GNB,"Jul 11, 2020",909.554
Guinea-Bissau,GNB,"Jul 12, 2020",935.977
Guinea-Bissau,GNB,"Jul 13, 2020",935.977
Guinea-Bissau,GNB,"Jul 14, 2020",935.977
Guinea-Bissau,GNB,"Jul 15, 2020",966.464
Guinea-Bissau,GNB,"Jul 16, 2020",966.464
Guinea-Bissau,GNB,"Jul 17, 2020",979.168
Guinea-Bissau,GNB,"Jul 18, 2020",979.168
Guinea-Bissau,GNB,"Jul 19, 2020",979.168
Guinea-Bissau,GNB,"Jul 20, 2020",979.168
Guinea-Bissau,GNB,"Jul 21, 2020",990.855
Guinea-Bissau,GNB,"Jul 22, 2020",992.887
Guinea-Bissau,GNB,"Jul 23, 2020",992.887
Guinea-Bissau,GNB,"Jul 24, 2020",992.887
Guinea-Bissau,GNB,"Jul 25, 2020",992.887
Guinea-Bissau,GNB,"Jul 26, 2020",992.887
Guyana,GUY,"Mar 13, 2020",1.271
Guyana,GUY,"Mar 16, 2020",5.085
Guyana,GUY,"Mar 17, 2020",5.085
Guyana,GUY,"Mar 18, 2020",5.085
Guyana,GUY,"Mar 19, 2020",6.357
Guyana,GUY,"Mar 20, 2020",6.357
Guyana,GUY,"Mar 21, 2020",6.357
Guyana,GUY,"Mar 22, 2020",6.357
Guyana,GUY,"Mar 23, 2020",6.357
